company_name,product_name,category,details
axa,Industrie Select Sach und Ertragsausfall Versicherung,Gewerbeversicherung,"Maßgeschneiderte Absicherung für Unternehmen mit Vielseitigkeit, Leistungsstärke und weitreichendem Service
Individuelle und maßgeschneiderte Versicherungslösungen
Dezentrale Ansprechpartner
Globaler Versicherungsschutz aus einer Hand durch internationales Netzwerk
Kompetente Schaden- und Sachexpertise, professionelle Schadenregulierung und Soforthilfe im Schadenfall
Schadenprävention und kompetente Beratung in Sicherheitsfragen durch die AXA XL Risk Consulting
Schutz vor Schäden am betrieblichen Vermögen und den finanziellen Folgen einer Betriebsunterbrechung
Versicherung gegen eine Vielzahl von Gefahren, darunter Feuer, innere Unruhe, Fahrzeuganprall, Leitungswasser, Sturm und Hagel, Einbruchdiebstahl, Überschwemmung, Erdbeben, Erdsenkung und Erdrutsch, Schneedruck, Lawinen, Vulkanausbruch, Glasbruch und unbenannte Gefahren
Deckung von Kosten wie Aufräumungs- und Abbruchkosten, Bewegungs- und Schutzkosten, Schadenbekämpfungskosten, Wiederherstellungskosten von Geschäftsunterlagen, Mehrkosten durch behördliche Wiederherstellungsbeschränkungen, Mehrkosten durch Preissteigerungen, Sachverständigenkosten, Kosten für Dekontamination von Erdreich mit Ausdehnung auf Europa, Kosten für provisorische Sicherungsmaßnahmen, schadenbedingte Steuermehraufwendungen, Kosten für Verkehrssicherungsmaßnahmen, Kosten für die Beschleunigung der Schadenbehebung
Erstattung von Mehrkosten, die infolge der Betriebsunterbrechung entstehen, sowie Sachverständigenkosten und schadenbedingte Steuermehraufwendungen im Rahmen der Ertragsausfallversicherung
Zusatzbedingungen für die Versicherung von gewerblichen Immobilien (ZVGI) zur Erweiterung des Versicherungsschutzes bei der Gebäudeversicherung von Real-Estate-Portfolios
Möglichkeit zur Erweiterung der Versicherung durch die Industrie Select Haftpflichtversicherung."
axa,Gebäudeversicherung,Gebäudeversicherung,"Existenznotwendige Absicherung für Berufsgruppen, die vorwiegend beratende, beurkundende, gutachterliche, prüfende oder verwaltende Tätigkeiten ausüben
Prüfung der Haftungsfrage
Freistellung von berechtigten Ansprüchen
Abwehr unberechtigter Schadenersatzforderungen
Führung und Kostenübernahme eines Prozesses
Schutz vor Unterschlagung, Diebstahl und Sabotage durch Mitarbeiter oder zielgerichtete Hackerschäden durch außenstehende Dritte
Schützt versicherte Unternehmen vor Vermögensschäden, die durch kriminelle Handlungen von Mitarbeitern oder außenstehenden Dritten verursacht werden
Gilt auch für den Fall, dass Mitarbeiter einem Dritten einen Schaden zufügen, für den das versicherte Unternehmen haftet
Bietet zuverlässigen Schutz für Ihr Unternehmen
Bietet einen Rundum-Schutz für eine lückenlose Absicherung
Wichtiger Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss
Bietet individuellen Versicherungsschutz für Ihr Hab und Gut
Sichert Ihre Existenz im Falle einer Berufsunfähigkeit
Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche
Schützt Ihr Gebäude vor Schäden durch Feuer, Leitungswasser, Sturm und weitere Gefahren."
axa,Altersvorsorge Existenzsicherung,Haftpflichtversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Kfz-Versicherung
Motorradversicherung
Elektroauto-Versicherung
Rollerversicherung
E-Scooter Versicherung
Oldtimer-Versicherung
Lieferwagen-Versicherung
Verkehrsrechtschutzversicherung
Schadenservice360° Auto
Ratgeber Kfz
Alle Haftpflichtversicherungen bieten einen wichtigen Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss.
Private Haftpflichtversicherung
Tierhalterhaftpflicht-Versicherung
Bauherrenhaftpflicht-Versicherung
Haus- und Grundbesitzerhaftpflicht-Versicherung
Gewässerschadenhaftpflicht
Rechtsschutzversicherung
Waldversicherung
Ratgeber Haftpflichtversicherung
Individueller Versicherungsschutz für Hab und Gut.
Hausratversicherung
Wohngebäudeversicherung
Elementarversicherung
Baufinanzierung
Bausparvertrag
Schadenservice Haus
Ratgeber Haus & Wohnung
Erstklassige medizinische Versorgung.
Private Krankenversicherung
Auslandskrankenversicherung
Reiseversicherung
Pflegezusatzversicherung
Zahnzusatzversicherung
Ambulante Zusatzversicherung
Krankenhauszusatzversicherung
Krankentagegeld-Versicherung
Gesundheitsservice
Online-Arzt
Symptom-Check
Pflegewelt
Leitfaden für Privatpatienten
Ratgeber Krankenversicherung
Ratgeber Gesund leben
Ratgeber Pflege
Private Rentenversicherung
Betriebliche Rentenversicherung
Geldanlage
Vermögenswirksame Leistungen
Ratgeber Altersvorsorge
Berufsunfähigkeitsversicherung
Existenzschutzversicherung
Risikolebensversicherung
Unfallversicherung
Sterbegeldversicherung
Ratgeber Existenzsicherung"
axa,Inhaltsversicherung für Betriebe,Geschäftsinhaltsversicherung,"Schützt technische und kaufmännische Betriebseinrichtung wie Maschinen, Werkzeuge oder Büroausstattung sowie Waren und Vorräte zuverlässig gegen Schäden durch Feuer, Leitungswasser und Sturm/Hagel, böswillige Beschädigung, Einbruchdiebstahl inklusive Vandalismus und Raub, Elementargefahren wie Überschwemmung und Erdbeben.
Verbesserte Leistungen können in der Zukunft verlangt werden, wenn sich diese bei AXA verbessern.
Versicherungsschutz besteht auch für Daten, wie Auftrags- und Inventarlisten, Programme und Kundendaten, wenn diese durch einen Sachschaden zerstört oder beschädigt werden.
Im Schadenfall wird die Wiederherstellung oder Wiederbeschaffung der gesamten technischen und kaufmännischen Betriebseinrichtung inklusive der Waren und Vorräte übernommen.
Übernahme der Wiederherstellungskosten für Geschäftsunterlagen sowie Daten und Programme auch wenn diese individuell nur für Ihren Betrieb erstellt worden sind.
Entschädigung generell zum Neuwert, wenn sich die vom Schaden betroffene Betriebseinrichtung noch im Gebrauch befand oder gebrauchsfähig war.
Übernahme weiterer Kosten wie Aufräumungs- und Abbruchkosten, Bewegungs- und Schutzkosten, Feuerlöschkosten, Kosten zur Dekontamination von Erdreich, Mehrkosten durch Technologiefortschritt, durch behördliche Wiederherstellungsbeschränkungen sowie durch Preissteigerungen zwischen dem Eintritt des Versicherungsfalles und der Wiederherstellung oder Wiederbeschaffung, Kosten für provisorische Sicherungsmaßnahmen, Schlossänderungen oder die Beseitigung von Gebäudebeschädigungen nach einem Einbruch, Sachverständigenkosten.
Für landwirtschaftliche Betriebe sind spezielle Schadenszenarien mitversichert.
Empfohlene Ergänzung mit einer Ertragsausfallversicherung und einer Betriebsschließungsversicherung.
Teil des Profi-Schutz Pakets von AXA, das eine Rundum-Absicherung bietet und individuell zusammengestellt werden kann."
axa,E-Scooter Versicherung,Haftpflichtversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Schützt umfassend und günstig.
Haftpflichtschäden bis 100 Mio.€
Personenschäden bis 15 Mio.€ pro geschädigter Person
Optional: Teilkaskoversicherung mit 150€ Selbstbeteiligung
Kein Führerschein erforderlich.
Erlaubt ab dem 14. Lebensjahr.
Fahren nur auf gekennzeichneten Fahrradwegen oder Straßen erlaubt, nicht auf dem Bürgersteig.
Keine Helmpflicht, aber empfohlen für die eigene Sicherheit.
Reichweite hängt vom Modell ab, typischerweise zwischen 20 und 60 Kilometern.
Muss ein in Deutschland zugelassenes ""Elektrokleinstfahrzeug"" sein.
Allgemeine Betriebserlaubnis (ABE) muss vorgelegt werden, um ein Versicherungskennzeichen zu erhalten."
axa,Altersvorsorge Existenzsicherung,Haftpflichtversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche
Kfz-Versicherung
Motorradversicherung
Elektroauto-Versicherung
Rollerversicherung
E-Scooter Versicherung
Oldtimer-Versicherung
Lieferwagen-Versicherung
Verkehrsrechtschutzversicherung
Schadenservice360° Auto
Ratgeber Kfz
Alle Haftpflichtversicherungen bieten einen wichtigen Schutz vor Schadenersatzforderungen
Private Haftpflichtversicherung
Tierhalterhaftpflicht-Versicherung
Bauherrenhaftpflicht-Versicherung
Haus- und Grundbesitzerhaftpflicht-Versicherung
Gewässerschadenhaftpflicht
Rechtsschutzversicherung
Waldversicherung
Ratgeber Haftpflichtversicherung
Individueller Versicherungsschutz für Hab und Gut
Hausratversicherung
Wohngebäudeversicherung
Elementarversicherung
Baufinanzierung
Bausparvertrag
Schadenservice Haus
Ratgeber Haus & Wohnung
Erstklassige medizinische Versorgung
Private Krankenversicherung
Auslandskrankenversicherung
Reiseversicherung
Pflegezusatzversicherung
Zahnzusatzversicherung
Ambulante Zusatzversicherung
Krankenhauszusatzversicherung
Krankentagegeld-Versicherung
Gesundheitsservice
Online-Arzt
Symptom-Check
Pflegewelt
Leitfaden für Privatpatienten
Ratgeber Krankenversicherung
Ratgeber Gesund leben
Ratgeber Pflege
Private Rentenversicherung
Betriebliche Rentenversicherung
Geldanlage
Vermögenswirksame Leistungen
Ratgeber Altersvorsorge
Berufsunfähigkeitsversicherung
Existenzschutzversicherung
Risikolebensversicherung
Unfallversicherung
Sterbegeldversicherung
Ratgeber Existenzsicherung"
axa,Pflegezusatzversicherung VARIO von AXA,Pflegetagegeldversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Pflegegeld für jeden Pflegegrad individuell versicherbar.
Alle 3 Jahre automatische Erhöhung des Pflegegeldes um 10%, auch im Fall der Pflegebedürftigkeit.
Keine Wartezeiten.
Von der Basis- bis zur Premium-Absicherung - passt sich je Pflegegrad der Bedarfssituation des Kunden individuell an.
Europaweite Deckung ermöglicht Mobilität im Alter.
Leistung von Pflegegrad 1 bis Pflegegrad 5.
Beitragsbefreiung ab Pflegegrad 4.
Option auf Höherversicherung ohne erneute Gesundheitsprüfung.
Dynamik ohne erneute Gesundheitsprüfung, Erhöhung alle 3 Jahre um 10%, von Alter 21 bis 71.
Geltungsbereich: EU, EWR und Schweiz.
Staatliche Förderung mit der Pflegezusatzversicherung ""Pflege-Bahr"".
Basis-Vorsorge in allen fünf Pflegegraden mit ""Pflege-Bahr"".
Keine Gesundheitsprüfung bei ""Pflege-Bahr"".
Die Wartezeit beträgt 5 Jahre bei ""Pflege-Bahr"".
Verzicht auf Wartezeit von 5 Jahren im Pflege-Bahr bei gleichzeitigem Abschluss von Pflege-Bahr und VARIO.
60 EUR p. a. vom Staat geschenkt bei Abschluss von ""Pflege-Bahr"".
Ergänzung zur Pflegevorsorge VARIO: Pflegevorsorge Akut.
Soforthilfe im Ernstfall: Kostenübernahme für 3 Monate bis 2.500 EUR bei Pflegevorsorge Akut.
24-Stunden-Hotline und 24-Stunden Versorgungsgarantie: Vermittlung eines Pflegeheimplatzes oder einer ambulanten Pflege binnen 24 Stunden bei Pflegevorsorge Akut.
100 % Unterstützung im Pflegefall bei Pflegevorsorge Akut."
axa,Montageversicherung,Montageversicherung,"Richtet sich an Besteller bzw. Auftraggeber oder Unternehmer als Auftragnehmer, die im Rahmen von Montagevorhaben bestimmte Montageleistungen erbringen bzw. beauftragen.
Leistet bei Schäden an Montageobjekten während der Montage- und Erprobungsphase.
Versichert sind Lieferungen und Leistungen für die Errichtung des Montageobjektes wie Konstruktionen, Maschinen, maschinelle oder elektrische Einrichtungen sowie die dazugehörige Erprobung.
Sichert gegen finanzielle Einbußen im Schadenfall ab, bei Sachschäden durch Konstruktions-, Material-, oder Herstellungsfehler, Montagefehler, Ungeschicklichkeit oder Fahrlässigkeit, Vandalismus oder Böswilligkeit, Brand, Blitzschlag oder Explosion.
Sinnvolle Ergänzung zur Montageversicherung ist die Montage-Betriebsunterbrechungsversicherung, die den Unterbrechungsschaden ersetzt, wenn die Einsatzmöglichkeit eines Montageobjektes infolge eines während der Versicherungsdauer eintretenden und durch die Montageversicherung gedeckten Sachschadens über das geplante Ende des Probebetriebes hinaus verzögert wird.
Bietet umfassenden Schutz und individuell anpassbaren Versicherungsschutz mit einer Vielzahl an Versicherungsbausteinen.
Ergänzungen zur Verfügung wie Versicherung von Schäden durch Wartungsarbeiten während der Gewährleistungszeit und Mitversicherung politischer Gefahren, z. B. Streik oder Aussperrung, Innere Unruhen.
Produktempfehlungen von AXA sind Absicherung von fahrbaren und stationären Maschinen durch Maschinenversicherung und zuverlässiger Schutz für Betriebseinrichtung durch Inhaltsversicherung."
axa,Elementarversicherung von AXA,Elementarversicherung,"Verlässlicher Schutz gegen Elementarschäden für Wohngebäude und Hausrat
Hilfreiche Präventionstipps und schnelle Hilfe im Schadenfall
Absicherung gegen Elementarschäden wie Überschwemmungen durch Starkregen, Rückstau und Erdbeben
Erweiterung zur Wohngebäudeversicherung gegen Schäden durch die häufigsten elementaren Naturgefahren
Inventar durch die Hausratversicherung rundum schützen
Kostenlos und rund um die Uhr für Sie da: schadenservice360° Haus
Persönliche Beratung zu Ihrem Bedarf rund um das Thema Elementarversicherung
Praktische Hilfe: Unsere Checklisten für den Ernstfall
Schutz vor finanziellen Folgen immer häufiger auftretender Schadenfälle durch Überschwemmung oder Rückstau, verursacht durch z. B. Starkregen, aber auch vor Schäden, ausgelöst durch Erdbeben oder Vulkanausbrüche
Elementarversicherung ist in der Wohngebäudeversicherung für alle Hausbesitzer:innen und Vermieter:innen sinnvoll
Kosten dieser Versicherung richten sich nach individuellen Parametern, ausgehend von der Adresse des Versicherungsortes
In der Elementarversicherung sind generell nur Schäden enthalten, die die Natur verursacht, bspw. durch Überschwemmungen nach Starkregen, aber auch durch Erdbeben oder Vulkanausbrüche."
axa,Auslandskrankenversicherung,Reiseversicherung,"Versicherungsschutz für medizinisch notwendige Behandlungen im Ausland, sowohl für Urlaubs- als auch Geschäftsreisen
Kostenübernahme für Behandlungen außerhalb Europas, die sonst vom gesetzlich Versicherten selbst getragen werden müssten
Einfacher Online-Abschluss ohne Gesundheitsfragen und ohne Selbstbehalt
Günstige Tarife ab 7,92 Euro pro Person/Jahr
Rund-um-die-Uhr erreichbares Serviceteam
Garantierte Leistungen bei jeder Auslandsreise, ob privat oder beruflich
100% Kostenerstattung für ambulante Heilbehandlungen als Privatpatient inklusive verordneter Medikamente, zahlreiche Heilmittel, schmerzstillende zahnärztliche Behandlungen, Krankenhausbehandlungen inklusive Operationen als Privatpatient, und medizinisch sinnvolle und vertretbare Rücktransporte aus dem Ausland
Leistungsgarantie auch über 56 Tage hinaus, wenn die Rückreise ohne Gefährdung der Gesundheit nicht möglich ist
Mindestlaufzeit des Vertrages beträgt ein Jahr und ist mit einer Frist von einem Monat kündbar
Tarif für Einzelpolice für einmalige Reisen (bis zu 1 Jahr) verfügbar
Preisbeispiele für längere Auslandsreisen verfügbar
Online-Beantragung möglich, Antrag dient bereits als Versicherungsbestätigung
Virtueller Assistent für Fragen rund um die Uhr verfügbar
Möglichkeit zur Beantragung einer Bescheinigung über bestehende Krankenversicherung für einen vorübergehenden Auslandsaufenthalt."
axa,Verkehrshaftungsversicherung,Haftpflichtversicherung,"Bietet optimalen Schutz vor den finanziellen Folgen möglicher Schadenersatzansprüche für Frachtführer und Spediteure.
Prüft die Schadensersatzansprüche, die gegen Sie erhoben werden und gleicht berechtigte Forderungen aus.
Wehrt unberechtigte Forderungen ab und übernimmt die notwendigen Kosten vor Gericht (Anwalt, Sachverständige, Gerichtskosten).
Bietet individuelle Gestaltung des Versicherungsschutzes durch eine Vielzahl von unterschiedlichen Verkehrsverträgen.
Beinhaltet Frachtführerhaftungsversicherung, Bergungs- und Abschlepphaftungsversicherung, Schwertransport- und Kranarbeitenhaftungsversicherung, Speditionshaftungsversicherung.
Ermöglicht die Versicherungsmöglichkeit für individuelle Haftungsvereinbarungen mit Ihrem Auftraggeber.
Bietet umfangreichen geographischen Geltungsbereich und zuschlagsfreie Haftungserhöhung auf 40 SZR.
Mitversicherung der Haftung der direkt eingesetzten Subunternehmer.
Bergungs- und Beseitigungskosten sind bis zu 25.000 Euro mitversichert.
Zuschlagsfreie Versicherung der Haftung aus der Beförderung betriebsfremder Container, Wechselaufbauten, Chassis, Sattelaufliegern und Anhängern, die nicht Gegenstand des Frachtvertrages sind.
Bietet individuellen Selbstbehalt und bedarfsorientierte Auswahl der Versicherungssummen.
Bietet qualifizierte Beratung im Einzelfall durch Experten aus dem Bereich ""Industrie Risikoservice""; z. B. zum Thema ""Ladungssicherung"".
Ermöglicht die individuelle Auswahl des Geltungsbereiches und Erhöhung der Ersatzleistungssummen.
Bietet maßgeschneiderten Versicherungsschutz in Ihrer Verkehrshaftungsversicherung.
Stellt im Rahmen der Verkehrshaftungsversicherung von AXA auch Ver­sicherungslösungen für Spediteure zur Verfügung.
Übernimmt Ihre Risiken, egal ob Sie reiner Frachtenvermittler sind, im Selbsteintritt fahren oder auch als Lagerhalter tätig sind."
axa,Wohngebäudeversicherung von AXA,Gebäudeversicherung,"Schutz bei vielseitigen Schäden
Facettenreiche Zusatzbausteine
Flexibel anpassbar und kündbar
Deckt Schäden an Gebäude und Grundstück ab, einschließlich fest verbauter Bestandteile wie Heizungen, sanitäre Anlagen, Fenster, Türen, Einbauküchen und fest installierte Fußböden
Möglichkeit zur Mitversicherung von Nebengebäuden, Garagen und Carports
Umfassender Schutz bei Schäden durch Feuer, Leitungswasser, Sturm, Hagel und mehr
Individuelle Anpassung des Deckungsumfangs möglich
Schutz auch bei grober Fahrlässigkeit
Schnelle und unbürokratische Schadensabwicklung
Nachhaltige Zusatzleistungen, wie Schutz für Photovoltaikanlagen, Solarthermien und Wärmepumpen bei Beschädigung oder Diebstahl
Transparente und nachvollziehbare Kostenberechnung
Zwei Tarifoptionen zur Auswahl: BOXFLEX und BOXFLEX PREMIUM
Große Auswahl an Zusatzbausteinen und Produkterweiterungen, einschließlich Gebäude-Glas, Elementarschaden und erneuerbare Energien
Schnelle Rund-um-die-Uhr-Hilfe in Notfallsituationen durch den Notfallservice
Möglichkeit zur Mitversicherung von Ladestationen und Wallboxen
Möglichkeit zur Meldung von Schäden online, telefonisch oder per App
Möglichkeit zur Weitergabe der Kosten an Mieter
Möglichkeit zur steuerlichen Absetzung der Kosten bei Vermietung."
